-2.357241630554199219e+00,-1.173038959503173828e+01
-2.345518112182617188e+00,-7.742609500885009766e+00
-8.716215491294860840e-01,-1.058681201934814453e+01
-3.507906913757324219e+00,-9.608661651611328125e+00
-3.418810129165649414e+00,-3.498997449874877930e+00
-1.873978853225708008e+00,-5.401607990264892578e+00
-2.965085744857788086e+00,-3.883796453475952148e+00
-3.205182313919067383e+00,-3.377916574478149414e+00
-1.992377161979675293e+00,-7.391899108886718750e+00
-1.851365089416503906e+00,-9.770176887512207031e+00
-1.894172787666320801e+00,-9.984371185302734375e+00
-2.051615238189697266e+00,-7.279201030731201172e+00
-3.059118270874023438e+00,-5.819840431213378906e+00
-3.878915786743164062e+00,-8.322788238525390625e+00
-1.738930344581604004e+00,-8.992293357849121094e+00
-2.890210628509521484e+00,-9.109106063842773438e+00
-1.011259078979492188e+00,-4.135275840759277344e+00
-2.471484184265136719e+00,-3.402007341384887695e+00
-1.146970987319946289e+00,-8.636823654174804688e+00
-9.926349520683288574e-01,-9.887633323669433594e+00
-2.677669286727905273e+00,-4.686805248260498047e+00
-1.315595865249633789e+00,-9.083702087402343750e+00
-3.745453119277954102e+00,-4.813449382781982422e+00
-2.217216491699218750e+00,-6.230627536773681641e+00
-1.358640909194946289e+00,-7.536062240600585938e+00
-2.661447286605834961e+00,-1.108073234558105469e+01
-1.258639574050903320e+00,-8.081279754638671875e+00
-1.410129189491271973e+00,-6.299677848815917969e+00
-1.903268456459045410e+00,-8.603754997253417969e+00
-2.655482769012451172e+00,-5.623260021209716797e+00
-2.130041360855102539e+00,-1.020521640777587891e+01
-8.393532633781433105e-01,-6.212934017181396484e+00
-3.014790058135986328e+00,-3.555752992630004883e+00
-2.918180942535400391e+00,-6.080554485321044922e+00
-3.123881101608276367e+00,-1.070863533020019531e+01
-8.019669651985168457e-01,-3.229229927062988281e+00
-7.699677944183349609e-01,-7.093239307403564453e+00
-9.595046639442443848e-01,-1.029003906250000000e+01
-1.464125037193298340e+00,-9.721287727355957031e+00
-2.260351657867431641e+00,-5.257071018218994141e+00
-3.915639638900756836e+00,-6.150246143341064453e+00
-3.916907310485839844e+00,-3.855351448059082031e+00
-2.944119930267333984e+00,-1.013003349304199219e+01
-2.053799390792846680e+00,-1.198841857910156250e+01
-3.982807397842407227e+00,-9.993066787719726562e+00
-1.619732141494750977e+00,-7.414571285247802734e+00
-2.528043031692504883e+00,-6.583683013916015625e+00
-8.308646082878112793e-01,-6.551192760467529297e+00
-3.387347221374511719e+00,-3.591399431228637695e+00
-1.576831340789794922e+00,-3.808652639389038086e+00
-1.805520772933959961e+00,-3.866493940353393555e+00
-3.198741436004638672e+00,-3.624131202697753906e+00
-1.449204444885253906e+00,-8.461293220520019531e+00
-3.448419809341430664e+00,-1.158325195312500000e+01
-1.495762705802917480e+00,-1.168258476257324219e+01
-3.285516500473022461e+00,-9.628254890441894531e+00
-1.895677208900451660e+00,-7.387234687805175781e+00
-2.926267385482788086e+00,-3.332140207290649414e+00
-8.526069521903991699e-01,-7.934202671051025391e+00
-2.957453966140747070e+00,-1.007328701019287109e+01
-3.675228118896484375e+00,-7.905491352081298828e+00
-3.132464170455932617e+00,-8.237723350524902344e+00
-1.339702486991882324e+00,-7.288577079772949219e+00
-1.403792381286621094e+00,-3.273227214813232422e+00
-3.302315950393676758e+00,-7.914307117462158203e+00
-1.705210685729980469e+00,-4.733961582183837891e+00
-3.012697935104370117e+00,-9.015779495239257812e+00
-2.167386293411254883e+00,-3.508372545242309570e+00
-1.438540220260620117e+00,-9.364643096923828125e+00
-3.028110027313232422e+00,-8.087113380432128906e+00
-3.017529964447021484e+00,-1.183575630187988281e+01
-1.872818350791931152e+00,-3.047908306121826172e+00
-3.376043081283569336e+00,-7.790382385253906250e+00
-1.226830720901489258e+00,-5.515812397003173828e+00
-9.530031085014343262e-01,-3.440149545669555664e+00
-3.779579877853393555e+00,-9.861341476440429688e+00
-3.000021934509277344e+00,-8.432960510253906250e+00
-3.202826023101806641e+00,-4.251572608947753906e+00
-7.139018177986145020e-01,-7.027393817901611328e+00
-2.812968015670776367e+00,-8.448447227478027344e+00
-3.804758548736572266e+00,-9.988656997680664062e+00
-1.496821761131286621e+00,-7.477088451385498047e+00
-3.419695854187011719e+00,-9.546328544616699219e+00
-2.160507440567016602e+00,-7.841638088226318359e+00
-2.319747209548950195e+00,-4.249266624450683594e+00
-2.557395935058593750e+00,-1.063090515136718750e+01
-9.511724710464477539e-01,-3.982876300811767578e+00
-8.063729405403137207e-01,-4.356766700744628906e+00
-2.237678050994873047e+00,-1.085103607177734375e+01
-2.125301122665405273e+00,-9.991846084594726562e+00
-3.147232770919799805e+00,-9.772726058959960938e+00
-2.812392234802246094e+00,-4.172351360321044922e+00
-1.116072654724121094e+00,-4.484940528869628906e+00
-1.826044321060180664e+00,-1.052139854431152344e+01
-1.318027615547180176e+00,-9.568226814270019531e+00
-3.642495870590209961e+00,-7.804521083831787109e+00
-3.947463274002075195e+00,-5.491096496582031250e+00
-1.141144156455993652e+00,-6.582234859466552734e+00
-3.374963045120239258e+00,-1.144896793365478516e+01
-2.564609050750732422e+00,-1.088487911224365234e+01
-6.223999261856079102e-01,-1.153936100006103516e+01
