-3.042425394058227539e+00,-1.146463108062744141e+01
-2.474035739898681641e+00,-4.749636650085449219e+00
-2.185115337371826172e+00,-1.187089633941650391e+01
-2.040171623229980469e+00,-4.372785091400146484e+00
-3.506645679473876953e+00,-6.461133956909179688e+00
-3.871751546859741211e+00,-4.594860553741455078e+00
-3.281848669052124023e+00,-3.286798954010009766e+00
-3.341089963912963867e+00,-8.933531761169433594e+00
-3.837180852890014648e+00,-1.021314144134521484e+01
-3.174281597137451172e+00,-4.350692272186279297e+00
-2.576654911041259766e+00,-3.998457908630371094e+00
-2.370225191116333008e+00,-1.138465213775634766e+01
-1.793701767921447754e+00,-8.488914489746093750e+00
-3.296150684356689453e+00,-7.564984798431396484e+00
-3.631946086883544922e+00,-9.112993240356445312e+00
-3.624265670776367188e+00,-1.034597492218017578e+01
-1.907873511314392090e+00,-1.173306560516357422e+01
-1.891404747962951660e+00,-1.051870441436767578e+01
-1.001890420913696289e+00,-5.740047454833984375e+00
-1.359149813652038574e+00,-1.151853275299072266e+01
-7.991704940795898438e-01,-5.741702556610107422e+00
-3.609858751296997070e+00,-3.190517663955688477e+00
-3.023655891418457031e+00,-8.201750755310058594e+00
-3.971892118453979492e+00,-7.285175323486328125e+00
-3.823477029800415039e+00,-8.529135704040527344e+00
-2.981972217559814453e+00,-1.046112251281738281e+01
-2.581227540969848633e+00,-7.176742553710937500e+00
-3.056230783462524414e+00,-7.193547248840332031e+00
-3.132143974304199219e+00,-4.326055526733398438e+00
-1.754546165466308594e+00,-3.933123350143432617e+00
-7.553237080574035645e-01,-4.396428585052490234e+00
-1.422648787498474121e+00,-9.980946540832519531e+00
-2.522571086883544922e+00,-5.780515193939208984e+00
-3.154189825057983398e+00,-7.143029689788818359e+00
-3.693748474121093750e+00,-1.056608676910400391e+01
-1.826094388961791992e+00,-6.752673625946044922e+00
-3.017148256301879883e+00,-3.079712390899658203e+00
-3.499612331390380859e+00,-9.482139587402343750e+00
-2.644227743148803711e+00,-1.118167495727539062e+01
-1.410228490829467773e+00,-3.619699954986572266e+00
-3.141259193420410156e+00,-3.403237342834472656e+00
-2.515683889389038086e+00,-3.584676027297973633e+00
-3.586115837097167969e+00,-1.045494079589843750e+01
-7.810099124908447266e-01,-1.069586181640625000e+01
-2.193748950958251953e+00,-3.422321796417236328e+00
-2.853959321975708008e+00,-3.449578285217285156e+00
-3.032789230346679688e+00,-3.932517051696777344e+00
-1.354064106941223145e+00,-8.823196411132812500e+00
-2.262922525405883789e+00,-4.921315193176269531e+00
-1.271299004554748535e+00,-7.568319320678710938e+00
-2.974314451217651367e+00,-1.008212184906005859e+01
-3.739245414733886719e+00,-6.950028896331787109e+00
-8.435671925544738770e-01,-5.670835494995117188e+00
-1.414491415023803711e+00,-7.043736934661865234e+00
-8.137222528457641602e-01,-7.323586940765380859e+00
-1.298054218292236328e+00,-3.546005725860595703e+00
-3.751922845840454102e+00,-1.000832462310791016e+01
-1.277859687805175781e+00,-1.113457584381103516e+01
-1.898666143417358398e+00,-8.596937179565429688e+00
-1.028293609619140625e+00,-1.061621189117431641e+01
-3.633422374725341797e+00,-4.187267303466796875e+00
-3.204956054687500000e+00,-3.414288759231567383e+00
-2.310842514038085938e+00,-3.782529830932617188e+00
-1.243679881095886230e+00,-9.810147285461425781e+00
-2.094665765762329102e+00,-7.895824909210205078e+00
-3.531610250473022461e+00,-1.171371841430664062e+01
-3.498916864395141602e+00,-7.974802970886230469e+00
-3.929587125778198242e+00,-1.137496852874755859e+01
-9.169012308120727539e-01,-5.084152698516845703e+00
-2.778169870376586914e+00,-1.198140430450439453e+01
-5.928989648818969727e-01,-9.030159950256347656e+00
-2.843944072723388672e+00,-1.181093215942382812e+01
-7.721318602561950684e-01,-8.234653472900390625e+00
-9.479726552963256836e-01,-5.074100494384765625e+00
-1.771262168884277344e+00,-1.190701675415039062e+01
-1.736201524734497070e+00,-3.088937282562255859e+00
-1.390337705612182617e+00,-3.036564350128173828e+00
-3.246383190155029297e+00,-7.198476314544677734e+00
-2.007383584976196289e+00,-6.338550567626953125e+00
-3.034731864929199219e+00,-7.254645347595214844e+00
-1.332292914390563965e+00,-4.246735095977783203e+00
-1.392921686172485352e+00,-6.691053867340087891e+00
-1.234065890312194824e+00,-9.541980743408203125e+00
-3.595067977905273438e+00,-6.933124542236328125e+00
-3.564428806304931641e+00,-4.373054981231689453e+00
-3.407651662826538086e+00,-3.888737440109252930e+00
-1.151264905929565430e+00,-7.868420600891113281e+00
-1.772078514099121094e+00,-4.939173221588134766e+00
-2.718582630157470703e+00,-4.656515598297119141e+00
-7.374714016914367676e-01,-9.536078453063964844e+00
-3.808202266693115234e+00,-5.289424419403076172e+00
-2.876178264617919922e+00,-4.125942230224609375e+00
-2.085927248001098633e+00,-4.744894981384277344e+00
-1.939004659652709961e+00,-7.349576950073242188e+00
-2.753311157226562500e+00,-5.819835186004638672e+00
-3.964274644851684570e+00,-1.188082027435302734e+01
-3.236902475357055664e+00,-3.128392457962036133e+00
-3.055466651916503906e+00,-6.823680400848388672e+00
-3.372552871704101562e+00,-1.133236789703369141e+01
-8.932794928550720215e-01,-4.144374847412109375e+00
-1.539304614067077637e+00,-3.420460462570190430e+00
-3.045394897460937500e+00,-4.707190513610839844e+00
-1.393251180648803711e+00,-1.135618114471435547e+01
-8.019574880599975586e-01,-9.968678474426269531e+00
-6.112009286880493164e-01,-7.693675994873046875e+00
-8.354865908622741699e-01,-1.013259506225585938e+01
-2.761357545852661133e+00,-1.186308288574218750e+01
-3.645550727844238281e+00,-4.078395366668701172e+00
-2.677757501602172852e+00,-1.032484436035156250e+01
-3.894702196121215820e+00,-7.723414421081542969e+00
-3.180319070816040039e+00,-8.398633956909179688e+00
-1.962622284889221191e+00,-3.384333848953247070e+00
-2.970144987106323242e+00,-5.135216236114501953e+00
-2.664763450622558594e+00,-1.068336772918701172e+01
-1.478366255760192871e+00,-3.950222730636596680e+00
-6.473730206489562988e-01,-5.991207599639892578e+00
-2.511101722717285156e+00,-4.689460754394531250e+00
-7.629351019859313965e-01,-1.019826221466064453e+01
-2.827688932418823242e+00,-6.323813915252685547e+00
-3.716524362564086914e+00,-1.005696201324462891e+01
-1.627069592475891113e+00,-6.012973308563232422e+00
-8.373095989227294922e-01,-1.112779808044433594e+01
-8.082692623138427734e-01,-4.829109191894531250e+00
-1.423093557357788086e+00,-1.147070217132568359e+01
-3.605448484420776367e+00,-6.392160892486572266e+00
-1.663645386695861816e+00,-9.700752258300781250e+00
-1.253502130508422852e+00,-6.765303611755371094e+00
-2.150614976882934570e+00,-7.046381950378417969e+00
-3.546085834503173828e+00,-4.035326004028320312e+00
-3.432624340057373047e+00,-9.839588165283203125e+00
-1.108254432678222656e+00,-5.439013481140136719e+00
-6.431875228881835938e-01,-4.759747982025146484e+00
-3.770833730697631836e+00,-6.007825851440429688e+00
-3.678627967834472656e+00,-5.657805919647216797e+00
-2.703704357147216797e+00,-1.111224937438964844e+01
-2.233208417892456055e+00,-1.068204498291015625e+01
-5.972501635551452637e-01,-4.513302803039550781e+00
-1.150165557861328125e+00,-7.692229747772216797e+00
-2.895527601242065430e+00,-1.043403339385986328e+01
-1.190818428993225098e+00,-1.130177116394042969e+01
-2.832892179489135742e+00,-6.751385211944580078e+00
-2.637365579605102539e+00,-8.408129692077636719e+00
-8.880091905593872070e-01,-6.920719623565673828e+00
